family,replicate,scenario_seed,controller,plant_id,tmax_s,capture_radius_m,intercept_lead_s,controller_period_s,initial_yaw_rad,target_peak_speed_mps,target_peak_acceleration_mps2,captured,capture_time,capture_relative_speed,minimum_separation,final_separation,separation_rmse,qualified_dwell_s,qualified_time_reference,qualified_sample_convention,qualified_capture_speed_2p0_mps,qualified_capture_time_speed_2p0_mps_s,qualified_capture_speed_3p0_mps,qualified_capture_time_speed_3p0_mps_s,qualified_capture_speed_5p0_mps,qualified_capture_time_speed_5p0_mps_s,failure_aware_capture_time_s,mean_solve_ms,p95_solve_ms,failed_solves,allocator_altered_steps
straight,4,800004,PID,nominal,20.0,0.75,0.0,0.01,-3.0167286152231223,0.6077867822762075,0.0,1,2.5300000000000002,10.216223878879303,0.06159075204659442,0.30274973288600937,5.451401999314081,0.2,dwell_end,elapsed_interval,1,16.5,1,16.1,1,14.42,2.5300000000000002,0.0,0.0,0,0
straight,5,800005,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,-2.6123928259280764,1.2717278518107595,0.0,1,3.73,0.9678124475619609,0.014380590542594341,0.029146472792176463,3.8294369372156107,0.2,dwell_end,elapsed_interval,1,3.93,1,3.93,1,3.93,3.73,2.928861050197156,3.468474982946645,0,0
straight,5,800005,Linear MPC,nominal,20.0,0.75,0.0,0.01,-2.6123928259280764,1.2717278518107595,0.0,1,4.43,1.1736637252582554,0.003102574081688936,0.0031031106784446295,4.131937459671199,0.2,dwell_end,elapsed_interval,1,4.63,1,4.63,1,4.63,4.43,4.152369549512514,4.758889997901861,0,0
straight,5,800005,PID,nominal,20.0,0.75,0.0,0.01,-2.6123928259280764,1.2717278518107595,0.0,1,11.55,4.3869059588326795,0.08215230999874494,0.5635359183261485,4.918078060260215,0.2,dwell_end,elapsed_interval,1,15.11,1,14.88,1,11.75,11.55,0.0,0.0,0,0
straight,6,800006,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,-3.0826615967721103,1.1329505263421382,0.0,1,3.59,0.963194990473778,0.01069890199970806,0.024032199552662087,3.586395331040909,0.2,dwell_end,elapsed_interval,1,3.79,1,3.79,1,3.79,3.59,2.9769933500210755,3.572324989363551,0,0
straight,6,800006,Linear MPC,nominal,20.0,0.75,0.0,0.01,-3.0826615967721103,1.1329505263421382,0.0,1,4.38,1.1635995813954325,0.002745062276769957,0.0027470598134177403,3.9112419866961345,0.2,dwell_end,elapsed_interval,1,4.58,1,4.58,1,4.58,4.38,4.168833949835971,5.036245018709451,0,0
straight,6,800006,PID,nominal,20.0,0.75,0.0,0.01,-3.0826615967721103,1.1329505263421382,0.0,1,2.25,9.443557566324195,0.09985431229505806,0.3984085091118277,4.609674786238018,0.2,dwell_end,elapsed_interval,1,14.68,1,14.43,1,11.290000000000001,2.25,0.0,0.0,0,0
straight,7,800007,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,-3.0960095079668712,1.1616569597213335,0.0,1,3.33,0.9633803314210849,0.010443105774518216,0.02402382709291495,3.113543590412706,0.2,dwell_end,elapsed_interval,1,3.5300000000000002,1,3.5300000000000002,1,3.5300000000000002,3.33,2.87604285008274,3.139394981553778,0,0
straight,7,800007,Linear MPC,nominal,20.0,0.75,0.0,0.01,-3.0960095079668712,1.1616569597213335,0.0,1,3.7600000000000002,1.1742963287909027,0.0028050176723849406,0.002844307831280897,3.2929863290246537,0.2,dwell_end,elapsed_interval,1,3.96,1,3.96,1,3.96,3.7600000000000002,4.190617299958831,5.038014975434635,0,0
straight,7,800007,PID,nominal,20.0,0.75,0.0,0.01,-3.0960095079668712,1.1616569597213335,0.0,1,2.21,8.877050502771088,0.022996810787617356,0.4374440038062359,4.041361149115362,0.2,dwell_end,elapsed_interval,1,13.85,1,12.06,1,10.75,2.21,0.0,0.0,0,0
straight,8,800008,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,-2.912880612345041,1.2334762588995907,0.0,1,3.0500000000000003,0.9352840283459235,0.005666076696191105,0.02459665577327177,2.4658228688255126,0.2,dwell_end,elapsed_interval,1,3.25,1,3.25,1,3.25,3.0500000000000003,2.927766749970033,3.322325005137827,0,0
straight,8,800008,Linear MPC,nominal,20.0,0.75,0.0,0.01,-2.912880612345041,1.2334762588995907,0.0,1,2.48,1.8562193012179127,0.0023063248987665753,0.003021724999806178,2.4604957558837013,0.2,dwell_end,elapsed_interval,1,2.68,1,2.68,1,2.68,2.48,4.149495699835825,4.996605000633279,0,0
straight,8,800008,PID,nominal,20.0,0.75,0.0,0.01,-2.912880612345041,1.2334762588995907,0.0,1,1.96,8.870965984599561,0.023328223783100968,0.44068905799145336,3.704336339288109,0.2,dwell_end,elapsed_interval,1,13.96,1,13.73,1,10.68,1.96,0.0,0.0,0,0
straight,9,800009,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,2.9684717040505504,1.2899099895737063,0.0,1,3.3200000000000003,0.9446581596489485,0.00761502859592417,0.02465242245096924,3.403694947255376,0.2,dwell_end,elapsed_interval,1,3.52,1,3.52,1,3.52,3.3200000000000003,2.955151299931458,3.6340449936687946,0,0
straight,9,800009,Linear MPC,nominal,20.0,0.75,0.0,0.01,2.9684717040505504,1.2899099895737063,0.0,1,3.22,1.1564162806470972,0.0027215760931772384,0.0031639101065476954,3.48268633823274,0.2,dwell_end,elapsed_interval,1,3.42,1,3.42,1,3.42,3.22,4.174720050592441,5.009429989149793,0,0
straight,9,800009,PID,nominal,20.0,0.75,0.0,0.01,2.9684717040505504,1.2899099895737063,0.0,1,2.38,10.369103556302887,0.012418510569709757,0.49769389887452264,5.388476612354317,0.2,dwell_end,elapsed_interval,1,16.44,1,16.14,1,12.620000000000001,2.38,0.0,0.0,0,0
weaving,0,803000,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,2.6363211619554328,2.3572891875028104,1.4246835063306105,1,3.42,1.0152724943693798,0.033371375725676666,0.09822997444108811,3.293081447119253,0.2,dwell_end,elapsed_interval,1,3.62,1,3.62,1,3.62,3.42,4.665922850021161,5.170774995349348,0,0
weaving,0,803000,Linear MPC,nominal,20.0,0.75,0.0,0.01,2.6363211619554328,2.3572891875028104,1.4246835063306105,1,3.89,1.1647920726392818,0.005021231475467625,0.04548897774049585,3.49481166880859,0.2,dwell_end,elapsed_interval,1,4.09,1,4.09,1,4.09,3.89,5.721870650260826,6.951740018848795,0,0
weaving,0,803000,PID,nominal,20.0,0.75,0.0,0.01,2.6363211619554328,2.3572891875028104,1.4246835063306105,1,14.67,2.248356813258559,0.41044020285456345,0.8994353166110776,4.586636072272703,0.2,dwell_end,elapsed_interval,1,16.69,1,14.870000000000001,1,14.870000000000001,14.67,0.0,0.0,0,0
weaving,1,803001,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,3.0543483279238344,1.8128718899470375,1.1431200838038011,1,3.35,0.8390507586106497,0.008707685458957703,0.06570144317161392,2.8220388902781828,0.2,dwell_end,elapsed_interval,1,3.5500000000000003,1,3.5500000000000003,1,3.5500000000000003,3.35,4.752535450301366,5.150719988159835,0,0
weaving,1,803001,Linear MPC,nominal,20.0,0.75,0.0,0.01,3.0543483279238344,1.8128718899470375,1.1431200838038011,1,2.68,1.1319075903978812,0.0020294252030265284,0.002674537788761345,2.8002854439504037,0.2,dwell_end,elapsed_interval,1,2.88,1,2.88,1,2.88,2.68,5.4016276999609545,6.9868099977611555,0,0
weaving,1,803001,PID,nominal,20.0,0.75,0.0,0.01,3.0543483279238344,1.8128718899470375,1.1431200838038011,1,2.2,9.180116544323617,0.22670544504070436,0.8440541973123094,4.191783596939837,0.2,dwell_end,elapsed_interval,1,14.75,1,14.32,1,14.32,2.2,0.0,0.0,0,0
weaving,2,803002,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,-3.118026216749025,2.164354814495727,1.0887006487179463,1,3.42,0.9695104502480896,0.00538604923889147,0.062058769220741966,3.2449743791234327,0.2,dwell_end,elapsed_interval,1,3.62,1,3.62,1,3.62,3.42,4.550256399568752,5.471809989830945,0,0
weaving,2,803002,Linear MPC,nominal,20.0,0.75,0.0,0.01,-3.118026216749025,2.164354814495727,1.0887006487179463,1,3.69,1.1562164140212703,0.002718975211919325,0.03149074530526793,3.3699459728524217,0.2,dwell_end,elapsed_interval,1,3.89,1,3.89,1,3.89,3.69,5.871575299752294,7.2614749922649935,0,0
weaving,2,803002,PID,nominal,20.0,0.75,0.0,0.01,-3.118026216749025,2.164354814495727,1.0887006487179463,1,5.76,7.582235820639593,0.385689171238206,0.7420439612070503,4.469461873613008,0.2,dwell_end,elapsed_interval,1,14.83,1,14.82,1,12.94,5.76,0.0,0.0,0,0
weaving,3,803003,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,1.959469766735403,2.5828837705135763,1.2673835146476535,1,3.0500000000000003,0.9542692724689051,0.027916494293643214,0.06205704387571859,2.3063063768180143,0.2,dwell_end,elapsed_interval,1,3.25,1,3.25,1,3.25,3.0500000000000003,4.695197850072873,5.598819995066151,0,0
weaving,3,803003,Linear MPC,nominal,20.0,0.75,0.0,0.01,1.959469766735403,2.5828837705135763,1.2673835146476535,1,3.0700000000000003,1.1920436036152435,0.0024294520496745387,0.003702905526649196,2.3971962199735186,0.2,dwell_end,elapsed_interval,1,3.27,1,3.27,1,3.27,3.0700000000000003,5.524336950053112,6.905349990120158,0,0
weaving,3,803003,PID,nominal,20.0,0.75,0.0,0.01,1.959469766735403,2.5828837705135763,1.2673835146476535,1,9.68,3.292080333562491,0.2493091916163292,0.9201143473221673,3.383462374694549,0.2,dwell_end,elapsed_interval,1,11.870000000000001,1,11.870000000000001,1,9.88,9.68,0.0,0.0,0,0
weaving,4,803004,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,-2.1631017410495548,2.3439185928719692,1.4247334297952705,1,3.21,0.9223574974996144,0.03672920703183711,0.05348489270460021,3.4518110670912936,0.2,dwell_end,elapsed_interval,1,3.41,1,3.41,1,3.41,3.21,4.802199050376657,5.196084984345362,0,0
weaving,4,803004,Linear MPC,nominal,20.0,0.75,0.0,0.01,-2.1631017410495548,2.3439185928719692,1.4247334297952705,1,3.44,1.3171005136302467,0.006260950532087815,0.04235968532803727,3.5488130875274284,0.2,dwell_end,elapsed_interval,1,3.64,1,3.64,1,3.64,3.44,5.592798699639388,6.836874992586672,0,0
weaving,4,803004,PID,nominal,20.0,0.75,0.0,0.01,-2.1631017410495548,2.3439185928719692,1.4247334297952705,1,6.18,8.559783055740404,0.3014595964186182,0.8473559820120913,5.869764370631591,0.2,dwell_end,elapsed_interval,0,nan,1,17.77,1,16.77,6.18,0.0,0.0,0,0
weaving,5,803005,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,2.32448243842723,2.139915171124039,1.2828657743973102,1,3.36,0.9800712762972856,0.018716946175134717,0.07310254525250247,2.9918208908517605,0.2,dwell_end,elapsed_interval,1,3.56,1,3.56,1,3.56,3.36,4.784147050100728,5.597425012092572,0,0
weaving,5,803005,Linear MPC,nominal,20.0,0.75,0.0,0.01,2.32448243842723,2.139915171124039,1.2828657743973102,1,3.9,1.1696855393763403,0.0017337963536637779,0.056424545037512666,3.209018425827224,0.2,dwell_end,elapsed_interval,1,4.1,1,4.1,1,4.1,3.9,5.966213700099615,7.500400008575525,0,0
weaving,5,803005,PID,nominal,20.0,0.75,0.0,0.01,2.32448243842723,2.139915171124039,1.2828657743973102,1,8.09,6.087506925620269,0.19402997602816585,0.4576726944441498,3.975005384316369,0.2,dwell_end,elapsed_interval,1,14.280000000000001,1,12.24,1,12.24,8.09,0.0,0.0,0,0
weaving,6,803006,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,2.42051904452298,1.85940091899962,0.8626853760049147,1,3.19,0.9701858166798454,0.013938830805678376,0.05684036745860777,3.2269158311955892,0.2,dwell_end,elapsed_interval,1,3.39,1,3.39,1,3.39,3.19,4.7655049000895815,5.151204991852864,0,0
weaving,6,803006,Linear MPC,nominal,20.0,0.75,0.0,0.01,2.42051904452298,1.85940091899962,0.8626853760049147,1,3.52,1.144099496513579,0.0026586713127982465,0.03259320505064095,3.3762555733053783,0.2,dwell_end,elapsed_interval,1,3.72,1,3.72,1,3.72,3.52,5.935046200218494,7.111119986802805,0,0
weaving,6,803006,PID,nominal,20.0,0.75,0.0,0.01,2.42051904452298,1.85940091899962,0.8626853760049147,1,11.44,4.208371878142942,0.3108893918929467,0.5288188630307403,4.708228571015187,0.2,dwell_end,elapsed_interval,1,15.18,1,15.040000000000001,1,11.64,11.44,0.0,0.0,0,0
weaving,7,803007,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,-2.130931046186908,1.7718329040369563,0.8275518956882534,1,3.23,0.9860674185252899,0.014554818875442866,0.04468004053590516,2.8776190221378157,0.2,dwell_end,elapsed_interval,1,3.43,1,3.43,1,3.43,3.23,4.707651199947577,5.852090002736077,0,0
weaving,7,803007,Linear MPC,nominal,20.0,0.75,0.0,0.01,-2.130931046186908,1.7718329040369563,0.8275518956882534,1,3.3000000000000003,1.164358693643417,0.002262166442351519,0.03356748139759511,3.0010854840511194,0.2,dwell_end,elapsed_interval,1,3.5,1,3.5,1,3.5,3.3000000000000003,5.821153199634864,6.906045023060869,0,0
weaving,7,803007,PID,nominal,20.0,0.75,0.0,0.01,-2.130931046186908,1.7718329040369563,0.8275518956882534,1,9.83,3.314018914263444,0.12317533559096841,0.35639572008764464,3.7169130056345714,0.2,dwell_end,elapsed_interval,1,12.13,1,11.97,1,10.03,9.83,0.0,0.0,0,0
weaving,8,803008,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,2.726209800076028,1.4741662986064452,0.3649020203773084,1,3.63,0.9920421994956587,0.009052425520756663,0.03686371379248445,3.5681630091901404,0.2,dwell_end,elapsed_interval,1,3.83,1,3.83,1,3.83,3.63,4.670862600309192,5.488049995619804,0,0
weaving,8,803008,Linear MPC,nominal,20.0,0.75,0.0,0.01,2.726209800076028,1.4741662986064452,0.3649020203773084,1,4.3100000000000005,1.1783107821610628,0.0037963311537289935,0.0049847302432536175,3.8841316942500237,0.2,dwell_end,elapsed_interval,1,4.51,1,4.51,1,4.51,4.3100000000000005,5.782647449945216,6.9920250098221,0,0
weaving,8,803008,PID,nominal,20.0,0.75,0.0,0.01,2.726209800076028,1.4741662986064452,0.3649020203773084,1,2.19,9.513734697346457,0.33647711278325815,0.5865392565428962,4.599291081683301,0.2,dwell_end,elapsed_interval,1,14.89,1,14.65,1,12.9,2.19,0.0,0.0,0,0
weaving,9,803009,EDMDc-MPC,nominal,20.0,0.75,0.0,0.01,-2.255392142878298,1.5083055789540316,0.5265940032716689,1,3.39,0.9465396711028898,0.011807450935274749,0.025330642209433072,3.1283095225504187,0.2,dwell_end,elapsed_interval,1,3.59,1,3.59,1,3.59,3.39,4.577803499705624,5.4344300224329345,0,0
weaving,9,803009,Linear MPC,nominal,20.0,0.75,0.0,0.01,-2.255392142878298,1.5083055789540316,0.5265940032716689,1,3.77,1.1728176231632195,0.0032357613048052806,0.01679592988241337,3.2916680418561453,0.2,dwell_end,elapsed_interval,1,3.97,1,3.97,1,3.97,3.77,5.639212650145055,7.025390000490006,0,0
weaving,9,803009,PID,nominal,20.0,0.75,0.0,0.01,-2.255392142878298,1.5083055789540316,0.5265940032716689,1,2.2800000000000002,9.404140214229269,0.2900259721979767,0.48752622859893174,4.514201739940108,0.2,dwell_end,elapsed_interval,1,15.98,1,14.92,1,11.620000000000001,2.2800000000000002,0.0,0.0,0,0
