controller,family,replicate,run_index,aggressiveness_scale,reference_peak_speed_mps,reference_peak_acceleration_mps2,reference_p95_implied_tilt_deg,reference_peak_implied_tilt_deg,position_rmse_m,velocity_rmse_mps,yaw_rmse_rad,yaw_rate_rmse_radps,position_vector_rmse_m,actual_p95_tilt_deg,actual_peak_tilt_deg,command_peak_tilt_deg,body_rate_rms_radps,body_rate_p99_radps,body_rate_max_radps,roll_pitch_step_rms_rad,roll_pitch_step_p99_rad,roll_pitch_step_max_rad,failed_solves,allocator_altered_steps,mean_solve_ms,p95_solve_ms,p99_solve_ms,max_solve_ms
edmdc,lissajous,7,792007,1.75,8.75,4.3999897084624795,25.448410315836806,25.59588307264126,0.1158462978100487,0.06237627256571237,0.00413949199138491,0.04368725543202862,0.2006516736757595,24.702757680816678,24.88643967258871,24.91361181214903,0.2682195712099351,0.5688963829425997,0.5730084442309841,0.0007045482458004994,0.002360930082499672,0.013655412657446832,0,0,5.054328776210862,6.271439994452521,6.6573240217985585,7.634500012500212
edmdc,lissajous,8,792008,1.75,8.75,4.124405921413299,23.905394941216247,24.49674543211773,0.0769976443811803,0.043563426159335776,0.01566331134017674,0.04307663809566598,0.13336383213132458,20.896640910664146,24.386373077903396,24.03862771676668,0.2568930400228732,0.9214371712613239,0.9375329179929491,0.0014882130644703403,0.0041919657546645025,0.01346263862596824,0,0,5.136033411014085,6.260179996024816,6.633108011446893,7.592100009787828
edmdc,lissajous,9,792009,1.75,8.75,6.325997864427023,35.624430979358195,36.58833999020188,0.506819842113383,0.44705080692733234,0.02570734269801121,0.11295675737231244,0.877837716824416,26.58839016428011,27.52493587513229,25.78338883217318,0.38538103151025527,1.9927216611577456,2.341586809383551,0.004649363012739977,0.03253026514460045,0.03965195893526182,0,0,4.990053584863375,5.814430004102178,6.191869997419417,8.636000013211742
reactive_pid,lissajous,0,792000,1.75,8.75,3.546498512463233,15.661627900526131,16.223291372095424,1.0830265210063126,0.5526161937005383,0.0967893374711103,0.05680807359996847,1.875856960327495,15.051684509037257,17.74839128580281,17.711089603396275,0.18969280460994165,0.8169189223849658,0.826133031540897,0.0009095538072745415,0.003264003373632198,0.0034435521584947207,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,1,792001,1.75,8.750000000000002,3.291300050545196,15.545013849126434,16.42071160990473,1.1213407224161478,0.5088822826929817,0.0765009843633286,0.021931628336376744,1.9422191038207572,13.547620694724142,14.33935950061097,14.381500348213196,0.1567694445206854,0.44884457548135626,0.4496405037818309,0.0008404103850742928,0.0038223662717428606,0.004094256232621965,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,2,792002,1.75,8.75,6.44715576837574,32.99126184456229,33.603867586528004,0.9534524421843665,0.7656529983077726,0.1189244632929135,0.16629884671750994,1.6514280724639503,33.829944604944636,36.24189217601839,36.77188705344452,0.41087145688161697,1.2370816989280642,1.4051569595606457,0.004784699484337206,0.01501652421235794,0.016152972693894936,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,3,792003,1.75,8.75,6.265943310632237,33.04904887008584,34.79700324753549,0.9745807297200739,0.7395760366168954,0.11903520071129432,0.15698852391070625,1.6880233399527198,31.421427931790692,36.798169745677505,37.746148332172496,0.36602862958806515,1.0231403382246218,1.0821779767041702,0.004117162919515905,0.012042987051448416,0.012877937919708588,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,4,792004,1.75,8.75,6.239770481661866,31.241064243997606,32.551352626080536,0.977155492738928,0.7177528873018021,0.13302672918420072,0.14087373315042254,1.6924829603188243,32.28654372513466,37.355880342724134,37.63809011606372,0.3521347192684383,1.1781227295659062,1.2734211177283885,0.003327789555982327,0.012197906677046372,0.013146789058147696,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,5,792005,1.75,8.749999999999998,6.174920647884509,32.54236587635649,33.22872810229077,0.9911037989987455,0.7377861752015332,0.13258483711575741,0.16918106097218963,1.7166421354403594,33.23687694354154,34.98177697670331,35.03040203101162,0.3477043916186118,0.9943762662686001,1.0143023495075303,0.003575855387751422,0.00999113349434778,0.011432045409136638,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,6,792006,1.75,8.75,4.8656201009796405,25.525153571517183,28.926334312748054,1.077520467570654,0.6739909329501109,0.1276665974032077,0.10385492226845354,1.8663201960277456,25.536279448859705,27.71304526465688,27.372423856680047,0.2613564376649123,0.9259105555210022,0.9373403581158329,0.001713287459407961,0.005832258005571589,0.006143877764040624,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,7,792007,1.75,8.75,4.3999897084624795,25.448410315836806,25.59588307264126,1.3277301338863086,0.6885908255432996,0.13311045193954577,0.05732267000358391,2.299696050631314,26.420723272133067,27.143281839496254,27.114964966734806,0.281402082203456,0.6542566795533867,0.6815539721273782,0.0012690350575406512,0.005125782884761048,0.005590992806479988,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,8,792008,1.75,8.75,4.124405921413299,23.905394941216247,24.49674543211773,0.9772231384553469,0.4980642979174484,0.12640937183913056,0.10688977034142244,1.6926001261365766,21.104275618011222,23.88371565985285,23.71612712051807,0.25525966639278225,0.8854091655254568,0.8916491649260351,0.0016032484597498268,0.0047240172668392266,0.004958252274190631,0,0,0.0,0.0,0.0,0.0
reactive_pid,lissajous,9,792009,1.75,8.75,6.325997864427023,35.624430979358195,36.58833999020188,0.9988073567955057,0.7891727517422632,0.13620585716357853,0.23153991101937943,1.7299850889433914,33.50513410248885,37.6773749582277,37.377361300230426,0.43732267130889346,1.347389663083801,1.3688662095802053,0.004861560431728871,0.012814571886280752,0.014072332662113232,0,0,0.0,0.0,0.0,0.0
yaw_scheduled_hover,lissajous,0,792000,1.75,8.75,3.546498512463233,15.661627900526131,16.223291372095424,3.8415445493328,2.234313501318293,0.0074517636815353925,0.01682136949762752,6.653750338983695,16.152129341139684,16.674022961491083,24.910073830175754,0.20049835346990352,0.9359146996655531,1.3214276049702949,0.006381899473704336,0.030072669694677794,0.2475830665126552,0,0,1.3760699231307065,1.6062400041846558,1.885575980413705,2.2160000225994736
yaw_scheduled_hover,lissajous,1,792001,1.75,8.750000000000002,3.291300050545196,15.545013849126434,16.42071160990473,0.0691764010532961,0.09508915613961218,0.00320469310978184,0.010446269501742165,0.11981704130907005,13.262990738245511,16.32387235364806,24.66473938117577,0.16153393261309468,0.6354773920966854,0.9040407384397413,0.0033297976125174545,0.019299848235631467,0.10892268281613897,0,0,1.4194144381591556,1.6851399966981262,2.027137980330735,2.5350000069011003
yaw_scheduled_hover,lissajous,2,792002,1.75,8.75,6.44715576837574,32.99126184456229,33.603867586528004,3.1807149504937926,2.3341794799990048,0.027195577397287972,0.14970629130970825,5.509159898649176,27.03860997346235,28.99756402020272,26.086788639402464,0.5523524926916925,2.794910042039651,3.089392583677182,0.0383871364756519,0.11881773951666612,0.9020600787717611,0,0,1.3432042678684106,1.4623400144046172,1.7116060230182484,2.1704999962821603
yaw_scheduled_hover,lissajous,3,792003,1.75,8.75,6.265943310632237,33.04904887008584,34.79700324753549,11.636959724083635,5.681293657936731,0.027393834264895164,0.17810512943221482,20.15580548774556,27.176648536370536,29.07416512927921,25.865093145192823,0.5256769782502531,2.7953936490015483,3.0966837016144986,0.03838300411970128,0.038033477145314354,0.9002364667207535,0,0,1.4286181730048673,1.9688000000314785,2.697219990659505,4.159500007517636
yaw_scheduled_hover,lissajous,4,792004,1.75,8.75,6.239770481661866,31.241064243997606,32.551352626080536,6.064319454287402,3.3430919878513063,0.0198490221943561,0.1335151233530706,10.503709408154148,27.26543911921116,28.96470316406845,25.949849426776023,0.5121507331506078,2.7837258057983827,3.0140607254692067,0.03387636450180743,0.11425427024361473,0.9007688413745017,0,0,1.638904901353531,2.050440013408661,2.1906800032593305,3.3016999950632453
yaw_scheduled_hover,lissajous,5,792005,1.75,8.749999999999998,6.174920647884509,32.54236587635649,33.22872810229077,4.302981942024163,2.456134019490213,0.025765426045494443,0.1812470216768548,7.452983347637248,27.258091182464266,28.267515072347575,25.952090122762243,0.5076020469132108,2.8093147324918535,3.3512219391945752,0.03342002692881973,0.0566296763688134,0.900513660006382,0,0,1.863849616378391,2.154319989494979,2.657016004086472,3.7373999948613346
yaw_scheduled_hover,lissajous,6,792006,1.75,8.75,4.8656201009796405,25.525153571517183,28.926334312748054,4.205808197512151,2.3296393818054155,0.01606624454058235,0.04373212404598433,7.2846734849807255,26.385750624546255,27.07990826636844,25.899586099806776,0.3012929525003217,1.5158545923906872,1.9957958983666138,0.010376566096841172,0.04170612906856144,0.3502446135449694,0,0,1.9425983661360275,2.421829989179969,2.8588360251160334,3.467400005320087
yaw_scheduled_hover,lissajous,7,792007,1.75,8.75,4.3999897084624795,25.448410315836806,25.59588307264126,0.05945163595199161,0.035671904157354904,0.004308756667794187,0.04691586134477817,0.10297325406193795,25.070330177158834,25.289312727971986,25.783140976219805,0.2696268357959232,0.5777581179081281,0.6602019404942606,0.0010277789743006265,0.005597385819899735,0.010360402455346817,0,0,1.9314269422942902,2.4569999950472265,2.8025240055285394,3.2835000019986182
yaw_scheduled_hover,lissajous,8,792008,1.75,8.75,4.124405921413299,23.905394941216247,24.49674543211773,0.034918573655613266,0.023925782319668548,0.015549249609500307,0.04099530451027864,0.06048074369935828,21.36539920270949,24.60588892620734,24.196549223974706,0.2570098924552423,0.9083760243486606,0.9218369825520348,0.0016835270349160373,0.0057122290838241266,0.013349091766550941,0,0,1.9198425806901676,2.3402000049827616,2.683195999707095,3.3685000089462847
yaw_scheduled_hover,lissajous,9,792009,1.75,8.75,6.325997864427023,35.624430979358195,36.58833999020188,10.546983616957847,5.69027295211589,0.031274438544389264,0.19579038020347633,18.26791149116756,27.755142778287833,29.90962578964724,25.869972968680898,0.5619117612777061,2.871614042501764,3.165480787224336,0.040394516546348014,0.030548897127430332,0.9000893025969179,0,0,1.9194266424480504,2.302849985426292,2.9109100165078416,4.225099983159453
edmdc,waypoint,0,793000,1.75,6.125000000000001,5.531359568755202,23.015467562138394,30.526295979922107,0.07128213501708457,0.0699765312168112,0.01967915466046248,0.051710989320722135,0.12346427952157508,22.416240524149774,26.321149692947145,25.78311057484483,0.3050348032737753,1.0772571945924412,1.2292658036406185,0.0021722355910153797,0.014021189284966352,0.01655938097230611,0,0,5.110793897913004,6.204520008759573,6.598815984325483,8.058899984462187
edmdc,waypoint,1,793001,1.75,6.125000000000001,2.621541907606211,13.406034820115613,14.876535540328806,0.03480615364074362,0.02575313814146262,0.01312462079516565,0.030857530387726886,0.0602860265218164,12.532352448974576,20.20291480173166,25.783113460330352,0.2268017917571587,0.8993623767943574,1.4956821605110602,0.0015221343920227173,0.0029729360333490117,0.024087585550942193,0,0,4.516649382936862,6.104680005228147,6.418910010252148,9.679200011305511
edmdc,waypoint,2,793002,1.75,6.125000000000001,4.391754089996067,19.16250578393145,23.946500012902696,0.047143182376641515,0.03481319113643156,0.01869460831909683,0.050874929372916176,0.0816543871068288,17.584982559776236,20.717065328096623,20.526664099931768,0.2573418182098904,0.909292671232154,0.9222564300540913,0.0013271627643557972,0.003975955490301139,0.005601218179010127,0,0,4.00763741251011,5.59151999768801,6.503473985940218,10.130200011190027
edmdc,waypoint,3,793003,1.75,6.125,5.14587095335334,21.362045443786283,28.633428652484785,0.045307255884942665,0.04223935988409106,0.024245198742932902,0.09761873888179655,0.07847446914424472,17.997026678623754,26.625348167847413,25.783105799194058,0.24743068332336687,1.020896758255329,1.4759394864353548,0.0019200824398781582,0.0077304689879502024,0.021272836933293248,0,0,3.952127408806347,5.706450017169117,6.547327995649539,7.4720999982673675
edmdc,waypoint,4,793004,1.75,6.125,2.615697137140648,12.799744678031812,14.909984571936189,0.03537845229377173,0.01908809690853655,0.010151540578119836,0.020952359479756773,0.06127727686596432,12.343626895909708,13.265421533760204,14.025116413728982,0.19895167433484084,0.8702696918427167,0.8916506921434462,0.000863857631621929,0.004607824061826302,0.010788067480493102,0,0,4.977545915048839,6.2411899969447395,6.783951995312236,14.329099998576567
edmdc,waypoint,5,793005,1.75,5.06466794622824,7.000000000000001,26.787272490754685,35.81318572322701,0.07005812817335287,0.07895463021896114,0.028751846902276407,0.09859847267532615,0.12134423747941975,23.669950231574223,26.30425331161144,25.783111059398546,0.39797359008378697,1.0218071772944293,1.1352175925153503,0.0032271200203986042,0.010830787826033307,0.015550599225503938,0,0,5.026379159960921,6.066010001813993,6.36594598647207,7.274000003235415
edmdc,waypoint,6,793006,1.75,6.125,3.874891073532285,17.799133659207527,21.6588292072506,0.04660906642491219,0.036069943732632996,0.020052998720562373,0.04471910970146644,0.08072927114130062,15.64660839750394,20.18012759747851,25.783106950561205,0.3074212024736939,0.9039681845976684,1.451842708064669,0.001698273900108811,0.009657036423963764,0.020508812488813696,0,0,4.984743314223873,5.983170011313632,6.201906017377041,7.190100004663691
edmdc,waypoint,7,793007,1.75,6.124999999999999,4.409170979499485,18.068572330793806,23.989623062927368,0.04457360601047305,0.030908814995218796,0.016415159403316573,0.04620825677796101,0.0772037502866968,17.40545259305287,23.253028912453896,23.227309708683805,0.235809858123722,0.9102808176617576,0.9349657628561936,0.0012298032273665084,0.004591167077136764,0.005138825596289801,0,0,4.981475858310567,6.033199984813109,6.228729988797568,7.129899982828647
edmdc,waypoint,8,793008,1.75,4.68224760858476,7.000000000000001,27.652627531144788,36.63254891606779,0.07769913062427423,0.10286530799721495,0.024987633701206942,0.07847711017451431,0.13457884194517386,25.680368189370565,27.088646010271997,25.783104975317723,0.3489348326183005,1.0404455203647596,1.076956439499818,0.002561095762150657,0.012217286071983377,0.019118036237494373,0,0,4.890958853246083,5.474760007928126,6.062216000864282,6.4039000135380775
edmdc,waypoint,9,793009,1.75,6.124999999999999,6.153823011331069,26.330723222505082,31.010971803461803,0.07032625477126649,0.0674211862090549,0.024496098889216302,0.08760225023275041,0.12180864636986674,25.583850924563617,26.42283350532729,25.78311032976274,0.32328814558822416,0.9962928295055381,1.4210058147672455,0.0024446835899513816,0.00952015583188974,0.01956292221009626,0,0,4.266422440888092,5.829700001049786,6.278265987639315,6.953000003704801
reactive_pid,waypoint,0,793000,1.75,6.125000000000001,5.531359568755202,23.015467562138394,30.526295979922107,0.6252695561649049,0.45465821119387434,0.14205293110560951,0.13879619609771382,1.0829986397036568,25.90383095183356,36.874415757318204,37.35729133542155,0.31888528334050825,0.9543033921221223,0.9671740414274725,0.0024624560512093606,0.006323876401466878,0.006444916371064708,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,1,793001,1.75,6.125000000000001,2.621541907606211,13.406034820115613,14.876535540328806,0.6067370686539011,0.25060574359992477,0.11139760470460673,0.093730200473847,1.0508994297439629,13.943108045013606,16.203837228843927,16.335473888884454,0.22445228850062085,0.9158448813771981,0.940708787997367,0.001285196574592664,0.004389297648025685,0.00487845719235586,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,2,793002,1.75,6.125000000000001,4.391754089996067,19.16250578393145,23.946500012902696,0.5200040749293003,0.34451671414923923,0.12803954303016393,0.13091138606488373,0.9006734779204016,20.12934834926344,24.025764021415103,24.723725160348636,0.2684849698609893,0.8671043514344842,0.8817629419638765,0.0018732774234290802,0.005771352948715623,0.005995284819725816,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,3,793003,1.75,6.125,5.14587095335334,21.362045443786283,28.633428652484785,0.5907693523052227,0.4008563874794493,0.10672163462373907,0.18969144125873733,1.0232425337472035,21.53304040781743,31.838251799645537,31.615950367613685,0.2469519031141728,0.8811923226784697,0.917622901335395,0.002084703714697419,0.006335353610670938,0.006675266463670037,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,4,793004,1.75,6.125,2.615697137140648,12.799744678031812,14.909984571936189,0.5913206524173796,0.22256645991908883,0.10230788264655162,0.07142176168052804,1.0241974135516778,12.961740154590565,14.527416661257924,14.551406050365573,0.19989164809780566,0.8103713565838755,0.8174620594261353,0.0009215429191743505,0.0030674907363206646,0.003419700222183533,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,5,793005,1.75,5.06466794622824,7.000000000000001,26.787272490754685,35.81318572322701,0.455533045170713,0.639131657357742,0.17552373820547987,0.21293957246168876,0.7890063787622433,33.29349009593715,42.3993585605685,44.02896106418385,0.5550311222189359,1.9827095887584407,2.101765180179712,0.005953285347982373,0.02126661024864245,0.029275356621969836,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,6,793006,1.75,6.125,3.874891073532285,17.799133659207527,21.6588292072506,0.5170483481704713,0.3109589020318215,0.15375829245965558,0.13515112513195165,0.8955540090008188,17.64108040122713,21.453166903264773,21.129411779492052,0.2943453533313881,0.8334122716475566,0.8378187253906866,0.0013546531811766893,0.003639322871357899,0.0036883144037069496,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,7,793007,1.75,6.124999999999999,4.409170979499485,18.068572330793806,23.989623062927368,0.5565643928336597,0.3287241059602741,0.11489852833310549,0.12098778350205576,0.9639978060716221,21.328670794356483,27.35461988165459,27.866404471833476,0.26885044490393845,0.9646615837306273,1.0040369756352379,0.0021843448167508227,0.007429933059715109,0.0081876069883244,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,8,793008,1.75,4.68224760858476,7.000000000000001,27.652627531144788,36.63254891606779,0.40108276616273436,0.4774590701222794,0.15740631526481275,0.1785469434835332,0.6946957290341232,30.103531286257336,31.841860087898038,31.952442394812504,0.38627564193520064,1.3024836007870517,1.3563354312109726,0.0033789350315997276,0.011678334291354649,0.012070632121827391,0,0,0.0,0.0,0.0,0.0
reactive_pid,waypoint,9,793009,1.75,6.124999999999999,6.153823011331069,26.330723222505082,31.010971803461803,0.6337461871596606,0.5551618054281343,0.1449208831920396,0.16120739967860778,1.0976805952635869,29.776732658985743,36.62571508877862,37.34208354916352,0.38152295365022115,1.2134784491935606,1.2764836415999332,0.0036256265238747867,0.01107491625459582,0.011374044483167627,0,0,0.0,0.0,0.0,0.0
yaw_scheduled_hover,waypoint,0,793000,1.75,6.125000000000001,5.531359568755202,23.015467562138394,30.526295979922107,0.08095462320974503,0.14843717609396376,0.01942748836492316,0.05450554749486862,0.14021752050687306,25.685131705611575,27.145749296063812,25.918054905600513,0.47028773970446497,2.7462386281909508,2.8822483726146273,0.02469781362997444,0.08119515149697788,0.796780000318661,0,0,1.8711345446684684,2.1365199994761497,2.5912980257999148,3.209399990737438
yaw_scheduled_hover,waypoint,1,793001,1.75,6.125000000000001,2.621541907606211,13.406034820115613,14.876535540328806,0.013872511442464073,0.0094651510172072,0.013134398933343049,0.029991345251600268,0.02402789464692839,12.893485622260432,13.986912213285919,14.523078823224125,0.21558096059448,0.8972612128521074,0.9774009490237321,0.0011725130487951698,0.0057707111741516,0.02030459624270825,0,0,1.904733411392238,2.3701600002823398,2.4863399856258184,2.9778000025544316
yaw_scheduled_hover,waypoint,2,793002,1.75,6.125000000000001,4.391754089996067,19.16250578393145,23.946500012902696,0.022757206027417685,0.021632705184736187,0.01865392912551178,0.049007049268025626,0.03941663707780012,18.65787082892962,22.061270115987575,23.57760776889947,0.2588683543419517,0.9064869087220336,0.9183266192605996,0.0018117676175608134,0.007527093689871081,0.024969887369329275,0,0,1.9684997331817635,2.3983399878488854,2.657645979197696,3.71740001719445
yaw_scheduled_hover,waypoint,3,793003,1.75,6.125,5.14587095335334,21.362045443786283,28.633428652484785,0.02956843273876648,0.03226987361771096,0.024306546244458316,0.09325489279623596,0.05121402780372652,18.0692016592439,26.877881742888977,25.830855011806385,0.24389521214107274,1.0009038437479063,1.1978281372043131,0.0037849844395176366,0.010014150857979015,0.1793850509990203,0,0,1.4272249416641023,1.8801500234985724,2.180779986083507,3.5997000231873244
yaw_scheduled_hover,waypoint,4,793004,1.75,6.125,2.615697137140648,12.799744678031812,14.909984571936189,0.01240049240652663,0.007368918906558931,0.010151671265234223,0.020430414390470778,0.021478282886976178,12.560677454793895,14.115886650759066,14.561177786137769,0.19603371153526963,0.8700730330567713,0.8909699821423649,0.0008205387324105116,0.004064686045564772,0.012163101994024074,0,0,1.8350242412787754,2.4408000113908197,2.8742799995234236,3.7440000160131603
yaw_scheduled_hover,waypoint,5,793005,1.75,5.06466794622824,7.000000000000001,26.787272490754685,35.81318572322701,0.04288313912692792,0.072951877195681,0.02849456298574659,0.09900374220746708,0.07427577575588402,25.49168533376547,26.603897239543574,25.976510550273986,0.4273727771050386,1.9609003280560842,2.801367085916529,0.01256169310146457,0.019208399658158397,0.6324735024157311,0,0,2.000783327963823,2.4474999838275835,2.740305998013355,4.3191000004298985
yaw_scheduled_hover,waypoint,6,793006,1.75,6.125,3.874891073532285,17.799133659207527,21.6588292072506,0.019633765782616105,0.016978215262545532,0.019993406107066018,0.04362211273620752,0.03400667987939841,15.681108000698535,22.02944168904866,22.35092001513969,0.29840865081398243,0.8972925335479143,0.9050890981350337,0.0013436323912175924,0.005974055998884774,0.01765416133124656,0,0,1.9320490162714195,2.379820018541068,2.5320600130362436,3.0805999995209277
yaw_scheduled_hover,waypoint,7,793007,1.75,6.124999999999999,4.409170979499485,18.068572330793806,23.989623062927368,0.02043561721056929,0.022727692445442697,0.016307879460825,0.044074249511494405,0.035395527292734985,18.48616115410018,24.490059548993845,24.27113320385212,0.23980225340415176,0.9090441066318762,1.023113709581439,0.0019781576087121292,0.011672169019583735,0.027792098062250428,0,0,1.8771868959555564,2.21122998627834,2.4736439756816253,3.411600016988814
yaw_scheduled_hover,waypoint,8,793008,1.75,4.68224760858476,7.000000000000001,27.652627531144788,36.63254891606779,0.8944150017527798,1.0926612950783263,0.03705230533641796,0.2206527275355868,1.549172226087621,26.979748405353497,28.208229663656006,26.078560025661833,0.7690903989013247,3.208837553733467,3.552426624120114,0.049509177015246035,0.3440120340684327,0.900034338286026,0,0,1.8662436148960724,2.2238100209506224,2.475428016623482,2.9412999865598977
yaw_scheduled_hover,waypoint,9,793009,1.75,6.124999999999999,6.153823011331069,26.330723222505082,31.010971803461803,0.04998764559524256,0.06855518710799473,0.024904280764694413,0.08670670217924259,0.08658114192170671,26.033082676568032,26.519595799027368,25.987583687799372,0.33337958363038417,1.3946422849615947,1.7071962380198158,0.009967488470806038,0.02191178079746732,0.45164179015732203,0,0,1.8523127042755818,2.034040004946291,2.312508000759408,2.7212999993935227
